StationId,Date,ObservationType,TemperatureMin(F),TemperatureMax(F),RelativeHumidityMin(%),RelativeHumidityMax(%),Precipitation24hr(in),WindSpeedMax(mph),GustSpeedMax(mph),GustDirection(degrees),GustDirectionMaxTime(hh),MaxSolarRadiation(W/m2),DailySnowFlag
416601,2025-06-13,F,76,89,61,97,0.97,10,17,53,12,718,0
417701,2025-06-13,F,69,89,39,88,0.00,13,21,36,12,864,0
417901,2025-06-13,F,72,86,61,100,0.33,10,18,56,11,437,0
417902,2025-06-13,F,74,87,61,94,0.49,6,16,51,12,684,0
417903,2025-06-13,F,74,86,63,97,0.41,10,18,68,8,617,0
418301,2025-06-13,F,79,87,70,88,0.48,11,16,55,11,921,0
418502,2025-06-13,F,79,89,73,91,0.55,11,21,53,12,918,0
418801,2025-06-13,F,60,84,46,100,0.05,10,18,4,12,974,0
419401,2025-06-13,F,69,86,53,91,0.09,13,18,43,11,931,0
420403,2025-06-13,F,62,91,12,38,0.00,13,18,5,10,1000,0
420703,2025-06-13,F,43,77,14,48,0.00,8,16,12,11,1029,0
420911,2025-06-13,F,65,93,7,24,0.00,14,23,10,17,1011,0
421307,2025-06-13,F,54,83,12,31,0.00,17,24,12,16,1016,0
421702,2025-06-13,F,50,73,16,33,0.00,13,23,10,11,1021,0
421805,2025-06-13,F,59,88,11,28,0.00,18,28,7,17,966,0
422102,2025-06-13,F,65,92,7,24,0.00,16,32,6,17,1018,0
422203,2025-06-13,F,61,87,11,28,0.00,26,40,2,11,953,0
422604,2025-06-13,F,51,75,16,38,0.00,13,23,7,15,1009,0
422606,2025-06-13,F,54,79,12,29,0.00,6,11,10,10,957,0
422609,2025-06-13,F,47,78,13,46,0.00,16,29,10,17,985,0
422711,2025-06-13,F,61,83,10,24,0.00,13,23,8,16,1023,0
422806,2025-06-13,F,74,92,10,19,0.00,22,33,20,17,971,0
422903,2025-06-13,F,51,73,16,35,0.00,10,19,6,12,1004,0
449905,2025-06-13,F,74,82,75,91,0.00,8,11,30,12,703,0
450131,2025-06-13,F,46,60,62,86,0.00,3,8,45,14,327,0
450321,2025-06-13,F,45,61,60,97,0.00,6,17,28,16,459,0
451209,2025-06-13,F,43,60,45,80,0.00,14,23,14,16,454,0
451809,2025-06-13,F,41,65,44,93,0.00,3,11,29,14,890,0
451917,2025-06-13,F,41,68,33,79,0.00,8,23,2,16,952,0
452001,2025-06-13,F,47,62,38,66,0.00,15,23,48,0,847,0
452919,2025-06-13,F,54,71,26,47,0.00,9,15,26,14,930,0
453803,2025-06-13,F,51,63,30,45,0.00,10,19,51,0,922,0
463802,2025-06-13,F,66,88,44,84,0.00,2,8,61,13,666,0
464302,2025-06-13,F,65,88,42,93,0.00,2,7,62,13,700,0
470202,2025-06-13,F,47,57,69,100,0.95,9,18,86,10,24,0
471901,2025-06-13,F,51,59,72,92,0.58,13,21,86,12,96,0
472801,2025-06-13,F,55,64,70,93,0.79,7,16,84,11,115,0
473402,2025-06-13,F,55,63,78,91,0.47,10,19,78,11,394,0
473901,2025-06-13,F,55,66,72,93,0.61,9,19,84,7,193,0
476002,2025-06-13,F,60,72,63,97,0.67,8,17,51,12,71,0
476201,2025-06-13,F,60,71,71,93,0.67,11,18,61,11,190,0
480101,2025-06-13,F,46,75,24,71,0.00,5,11,13,11,990,0
480403,2025-06-13,F,45,67,40,81,0.00,13,22,24,11,990,0
480605,2025-06-13,F,56,70,57,84,0.06,6,14,33,17,939,0
480707,2025-06-13,F,45,74,21,71,0.00,7,17,17,11,1001,0
481903,2025-06-13,F,52,74,16,47,0.00,17,26,14,11,1008,0
500218,2025-06-13,F,45,49,61,77,0.24,31,24,72,15,167,0
500219,2025-06-13,F,45,48,56,74,0.22,24,19,82,12,54,0
500414,2025-06-13,F,50,66,28,63,0.00,8,13,44,18,689,0
500418,2025-06-13,F,52,71,29,64,0.00,13,13,52,18,635,0
500423,2025-06-13,F,48,70,27,71,0.00,10,14,49,18,677,0
500726,2025-06-13,F,47,67,28,74,0.00,10,14,40,18,700,0
500742,2025-06-13,F,46,65,34,76,0.00,10,15,57,15,678,0
500751,2025-06-13,F,48,66,34,61,0.00,13,17,61,15,729,0
500758,2025-06-13,F,50,64,32,63,0.00,8,13,67,17,699,0
500760,2025-06-13,F,48,63,34,68,0.00,10,14,58,15,704,0
500902,2025-06-13,F,52,70,44,93,0.00,6,15,62,18,690,0
500939,2025-06-13,F,50,65,48,83,0.00,5,13,60,17,672,0
500966,2025-06-13,F,48,63,38,89,0.00,3,9,63,15,608,0
10402,2025-06-14,F,74,87,68,93,0.24,5,11,71,11,630,0
10702,2025-06-14,F,73,84,69,96,0.24,5,11,69,8,662,0
16703,2025-06-14,F,81,87,70,88,0.18,8,11,63,10,883,0
20114,2025-06-14,F,61,80,13,26,0.00,8,23,14,17,994,0
20211,2025-06-14,F,53,82,10,35,0.00,15,19,13,16,1032,0
20224,2025-06-14,F,57,88,9,30,0.00,10,23,15,17,1018,0
20401,2025-06-14,F,51,82,10,33,0.00,8,17,30,16,1051,0
21008,2025-06-14,F,73,102,7,19,0.00,10,21,7,17,1040,0
21503,2025-06-14,F,75,109,10,38,0.00,9,17,8,17,1035,0
21504,2025-06-14,F,74,105,6,22,0.00,6,15,8,16,1045,0
31404,2025-06-14,F,70,81,69,96,0.42,6,11,79,8,859,0
32101,2025-06-14,F,69,79,74,96,0.60,5,14,75,12,889,0
33001,2025-06-14,F,71,83,70,100,0.82,5,13,65,12,855,0
36502,2025-06-14,F,71,85,70,100,0.65,5,11,96,11,893,0
40203,2025-06-14,F,48,66,34,58,0.00,10,16,7,16,994,0
40242,2025-06-14,F,53,79,20,56,0.00,9,14,19,16,988,0
40244,2025-06-14,F,42,77,19,73,0.00,6,9,8,13,1001,0
40247,2025-06-14,F,47,77,19,60,0.00,8,13,20,16,1001,0
40302,2025-06-14,F,48,72,17,58,0.00,11,17,18,16,1007,0
40313,2025-06-14,F,43,75,15,67,0.00,7,10,11,9,1013,0
40402,2025-06-14,F,48,68,47,71,0.00,10,16,16,13,979,0
40404,2025-06-14,F,48,67,49,63,0.00,7,14,17,15,981,0
40423,2025-06-14,F,47,75,45,96,0.00,3,9,16,13,986,0
40501,2025-06-14,F,51,86,24,83,0.00,5,14,10,16,996,0
40518,2025-06-14,F,52,78,25,56,0.00,7,15,9,16,1002,0
40632,2025-06-14,F,60,80,23,44,0.00,9,18,11,20,994,0
40703,2025-06-14,F,37,73,17,69,0.00,6,9,12,15,1030,0
40725,2025-06-14,F,43,76,14,62,0.00,14,22,13,16,1013,0
40728,2025-06-14,F,46,83,9,43,0.00,19,31,13,16,1005,0
40731,2025-06-14,F,41,73,17,62,0.00,9,15,15,16,1023,0
41001,2025-06-14,F,47,74,41,92,0.00,13,21,20,16,995,0
41101,2025-06-14,F,53,72,30,50,0.00,9,21,8,16,1004,0
41201,2025-06-14,F,56,87,17,59,0.00,6,14,10,16,996,0
42108,2025-06-14,F,50,74,40,77,0.00,9,19,11,16,995,0
42202,2025-06-14,F,54,87,25,74,0.00,7,16,13,16,994,0
42308,2025-06-14,F,48,63,65,92,0.00,10,23,9,16,951,0
42310,2025-06-14,F,50,67,53,83,0.00,13,22,7,16,987,0
42601,2025-06-14,F,56,78,22,39,0.00,5,13,7,10,999,0
42603,2025-06-14,F,58,76,24,39,0.00,6,16,6,10,1012,0
42612,2025-06-14,F,53,86,19,68,0.00,8,17,13,16,1002,0
42616,2025-06-14,F,45,76,17,45,0.00,8,13,7,15,1008,0
43008,2025-06-14,F,52,72,37,74,0.00,16,25,12,0,999,0
43010,2025-06-14,F,52,74,45,83,0.00,13,21,9,16,996,0
43211,2025-06-14,F,56,82,24,51,0.00,7,13,6,10,999,0
43212,2025-06-14,F,56,71,27,39,0.00,10,19,6,10,995,0
43407,2025-06-14,F,54,76,30,56,0.00,19,27,9,0,1005,0
43702,2025-06-14,F,47,79,12,29,0.00,14,22,12,16,1047,0
43708,2025-06-14,F,51,90,7,24,0.00,14,22,11,16,1049,0
43809,2025-06-14,F,51,68,45,56,0.00,6,14,16,9,1000,0
44207,2025-06-14,F,62,86,18,39,0.00,3,11,14,14,1020,0
44301,2025-06-14,F,47,85,24,76,0.00,6,14,17,16,1018,0
44302,2025-06-14,F,50,69,51,80,0.00,6,12,27,0,999,0
44303,2025-06-14,F,49,89,20,79,0.00,11,21,26,16,1012,0
44523,2025-06-14,F,64,85,18,32,0.00,7,16,21,16,1008,0
44701,2025-06-14,F,65,91,18,37,0.00,7,9,10,10,995,0
44722,2025-06-14,F,45,74,13,42,0.00,7,19,17,14,1054,0
44730,2025-06-14,F,54,72,15,24,0.00,21,32,12,16,1051,0
44901,2025-06-14,F,60,78,29,39,0.00,9,15,10,4,1012,0
45009,2025-06-14,F,56,71,20,38,0.00,11,21,10,16,1039,0
45023,2025-06-14,F,60,78,14,32,0.00,22,26,13,16,1051,0
45102,2025-06-14,F,47,79,14,40,0.00,11,23,11,16,1070,0
45125,2025-06-14,F,65,84,12,19,0.00,14,28,12,16,1066,0
45134,2025-06-14,F,65,94,11,35,0.00,14,24,9,16,1053,0
45401,2025-06-14,F,57,76,18,26,0.00,3,6,13,10,1053,0
45438,2025-06-14,F,57,88,18,55,0.00,11,18,6,15,1043,0
45442,2025-06-14,F,62,78,44,75,0.00,7,10,10,15,1005,0
45509,2025-06-14,F,60,70,76,96,0.00,8,13,24,16,1006,0
45601,2025-06-14,F,63,86,22,48,0.00,14,19,11,15,1055,0
45616,2025-06-14,F,56,88,14,50,0.00,7,17,15,16,1061,0
45617,2025-06-14,F,64,88,22,53,0.00,10,15,13,16,1046,0
45735,2025-06-14,F,60,80,47,90,0.00,10,16,21,16,1022,0
45744,2025-06-14,F,62,83,32,61,0.00,9,17,19,16,1052,0
50510,2025-06-14,F,55,83,27,77,0.00,13,19,50,16,863,0
52001,2025-06-14,F,51,80,20,63,0.00,7,15,50,15,954,0
52301,2025-06-14,F,60,85,27,64,0.00,13,21,54,17,883,0
53806,2025-06-14,F,52,80,13,36,0.00,8,19,17,16,1025,0
53905,2025-06-14,F,49,73,17,51,0.00,11,18,25,10,1036,0
55305,2025-06-14,F,41,69,16,46,0.00,8,15,33,11,1013,0
55504,2025-06-14,F,45,82,13,62,0.00,13,21,38,17,1024,0
55601,2025-06-14,F,53,76,20,50,0.00,8,17,32,11,1037,0
55807,2025-06-14,F,50,68,17,29,0.00,10,19,11,16,1037,0
55905,2025-06-14,F,50,76,15,33,0.00,9,17,13,16,1038,0
56005,2025-06-14,F,48,77,14,38,0.00,9,18,19,11,1040,0
56203,2025-06-14,F,56,81,17,49,0.00,5,14,30,11,1025,0
80802,2025-06-14,F,73,92,56,100,0.12,2,3,69,9,649,0
85301,2025-06-14,F,74,89,55,93,0.12,7,14,51,13,722,0
85801,2025-06-14,F,75,88,68,100,0.12,7,13,58,13,728,0
90201,2025-06-14,F,71,84,65,96,0.22,5,11,68,12,624,0
90701,2025-06-14,F,66,77,71,90,0.30,3,8,75,12,636,0
94301,2025-06-14,F,71,90,59,100,0.10,1,5,67,13,676,0
95501,2025-06-14,F,74,88,61,100,0.12,3,10,65,12,766,0
95701,2025-06-14,F,74,89,59,100,0.16,3,9,63,13,513,0
97701,2025-06-14,F,75,88,63,97,0.14,3,6,66,13,751,0
98401,2025-06-14,F,74,90,59,100,0.12,3,6,65,13,748,0
100101,2025-06-14,F,50,77,26,71,0.00,7,15,30,15,934,0
101221,2025-06-14,F,46,70,18,51,0.00,8,18,16,15,836,0
101801,2025-06-14,F,39,79,13,61,0.00,7,17,20,16,816,0
101905,2025-06-14,F,49,84,13,42,0.00,14,26,13,17,839,0
102004,2025-06-14,F,50,77,18,46,0.00,13,26,24,17,979,0
103207,2025-06-14,F,49,85,10,49,0.00,13,24,17,17,959,0
103704,2025-06-14,F,54,81,14,36,0.00,13,26,10,17,974,0
104006,2025-06-14,F,46,84,12,49,0.00,9,21,16,17,945,0
109703,2025-06-14,F,60,65,75,81,0.00,16,21,22,16,1003,0
119701,2025-06-14,F,72,84,69,90,0.46,3,10,82,11,783,0
120201,2025-06-14,F,63,69,81,96,0.20,9,16,76,12,424,0
127301,2025-06-14,F,69,80,69,96,0.56,7,14,76,13,798,0
154801,2025-06-14,F,70,81,65,87,0.16,5,10,77,12,149,0
159501,2025-06-14,F,72,84,67,93,0.23,5,11,79,12,497,0
168541,2025-06-14,F,76,89,66,96,0.18,3,10,64,12,874,0
180303,2025-06-14,F,70,79,69,87,0.34,6,11,68,11,167,0
180335,2025-06-14,F,71,73,84,90,0.04,16,21,73,18,318,0
182002,2025-06-14,F,73,83,61,84,0.16,8,14,66,13,318,0
192101,2025-06-14,F,60,69,59,84,0.22,7,14,78,13,703,0
200504,2025-06-14,F,47,60,62,93,0.10,7,17,52,12,499,0
202010,2025-06-14,F,55,64,65,86,0.28,8,17,72,12,406,0
202301,2025-06-14,F,49,64,56,83,0.20,9,18,69,13,511,0
203001,2025-06-14,F,52,63,58,80,0.14,11,17,68,13,669,0
203802,2025-06-14,F,53,68,63,100,0.26,8,16,74,13,665,0
204201,2025-06-14,F,52,66,65,100,0.14,5,15,68,13,408,0
210301,2025-06-14,F,52,70,44,74,0.00,10,17,46,9,295,0
210801,2025-06-14,F,52,70,47,83,0.00,14,21,41,12,227,0
210901,2025-06-14,F,51,68,51,89,0.00,10,17,39,12,238,0
211502,2025-06-14,F,50,67,57,93,0.00,8,16,62,11,233,0
212601,2025-06-14,F,52,67,58,89,0.00,10,18,49,11,353,0
213501,2025-06-14,F,54,73,59,100,0.00,8,16,68,15,683,0
225101,2025-06-14,F,73,87,70,100,0.24,5,11,61,10,855,0
226102,2025-06-14,F,75,89,61,100,0.24,3,9,64,11,659,0
227701,2025-06-14,F,75,89,68,96,0.18,6,11,64,12,660,0
227802,2025-06-14,F,76,90,59,96,0.35,7,14,77,12,662,0
231501,2025-06-14,F,69,82,63,97,0.17,6,13,77,12,837,0
232401,2025-06-14,F,70,82,74,100,0.36,3,10,75,10,860,0
238502,2025-06-14,F,69,79,82,97,0.90,6,14,70,11,629,0
239004,2025-06-14,F,70,82,74,97,0.38,5,14,79,12,780,0
240119,2025-06-14,F,47,75,24,65,0.00,6,16,25,16,948,0
240226,2025-06-14,F,40,78,22,82,0.00,3,11,30,16,954,0
240307,2025-06-14,F,45,73,28,76,0.00,13,19,48,11,958,0
240902,2025-06-14,F,52,78,41,96,0.12,10,14,37,17,425,0
241513,2025-06-14,F,48,83,21,73,0.00,6,16,43,17,797,0
241901,2025-06-14,F,43,71,27,76,0.00,7,16,50,11,951,0
242205,2025-06-14,F,56,80,38,93,0.00,9,16,56,14,924,0
243902,2025-06-14,F,61,79,42,72,0.06,10,18,19,0,941,0
244002,2025-06-14,F,54,79,47,100,0.00,13,18,47,0,921,0
245107,2025-06-14,F,52,67,52,64,0.06,15,24,45,17,982,0
245203,2025-06-14,F,58,83,38,83,0.18,11,18,26,15,954,0
245409,2025-06-14,F,44,77,17,62,0.00,19,25,29,17,955,0
245412,2025-06-14,F,46,74,18,55,0.00,22,32,26,17,889,0
245506,2025-06-14,F,45,74,20,55,0.00,18,26,32,17,971,0
250105,2025-06-14,F,57,82,36,89,0.00,11,17,16,11,932,0
252402,2025-06-14,F,60,83,46,96,0.01,11,18,51,12,868,0
260111,2025-06-14,F,45,76,15,60,0.00,14,22,17,16,991,0
260113,2025-06-14,F,55,88,7,34,0.00,16,25,9,16,970,0
260202,2025-06-14,F,51,86,7,34,0.00,15,24,12,16,944,0
260310,2025-06-14,F,49,85,9,37,0.00,16,21,14,16,996,0
260501,2025-06-14,F,53,88,7,22,0.00,11,23,12,16,994,0
260505,2025-06-14,F,56,89,7,19,0.00,14,21,7,16,1009,0
260804,2025-06-14,F,54,87,7,21,0.00,21,31,11,16,926,0
261408,2025-06-14,F,65,94,6,19,0.00,18,29,12,16,1036,0
261711,2025-06-14,F,71,106,5,21,0.00,15,22,10,15,1041,0
270131,2025-06-14,F,56,69,55,85,0.10,6,11,80,12,724,0
280071,2025-06-14,F,66,77,62,91,0.14,7,16,73,13,435,0
280101,2025-06-14,F,61,70,70,88,0.42,5,13,71,13,64,0
290102,2025-06-14,F,51,84,9,42,0.00,10,15,15,17,1030,0
290305,2025-06-14,F,56,91,12,45,0.00,8,11,30,17,1013,0
291002,2025-06-14,F,52,75,20,45,0.00,7,9,41,14,949,0
291301,2025-06-14,F,54,81,10,28,0.00,7,9,18,0,1038,0
292001,2025-06-14,F,43,90,7,41,0.00,6,8,18,15,1045,0
292103,2025-06-14,F,59,101,7,33,0.00,6,8,12,15,1023,0
292504,2025-06-14,F,63,88,9,23,0.00,14,19,5,16,1028,0
293101,2025-06-14,F,72,94,19,51,0.00,10,18,13,16,986,0
293303,2025-06-14,F,54,81,10,28,0.00,6,8,10,11,1038,0
300011,2025-06-14,F,59,70,66,88,0.44,7,11,85,12,547,0
300892,2025-06-14,F,54,68,52,77,0.04,9,14,71,13,697,0
300971,2025-06-14,F,57,65,78,89,0.64,10,16,76,12,30,0
313302,2025-06-14,F,67,84,57,96,0.28,2,8,74,13,604,0
313402,2025-06-14,F,65,82,58,93,0.46,3,9,63,12,588,0
317801,2025-06-14,F,72,89,55,97,0.22,8,14,50,13,397,0
319402,2025-06-14,F,74,87,65,97,0.22,7,11,63,13,286,0
323536,2025-06-14,F,53,69,66,96,0.00,13,21,49,12,355,0
336001,2025-06-14,F,67,78,71,93,0.34,7,14,76,13,553,0
347701,2025-06-14,F,71,83,70,100,1.12,3,10,86,11,905,0
351319,2025-06-14,F,44,66,29,55,0.00,9,15,22,16,953,0
351909,2025-06-14,F,37,69,31,96,0.00,3,11,10,15,976,0
352109,2025-06-14,F,44,72,22,60,0.00,10,17,24,16,973,0
352208,2025-06-14,F,44,70,21,49,0.00,8,17,33,16,968,0
352330,2025-06-14,F,41,74,20,67,0.00,7,17,26,16,966,0
352416,2025-06-14,F,44,77,19,67,0.00,8,17,30,16,934,0
352553,2025-06-14,F,43,69,39,85,0.00,3,9,10,15,961,0
352711,2025-06-14,F,42,70,24,57,0.00,3,10,26,15,972,0
352813,2025-06-14,F,42,58,57,88,0.00,11,17,11,16,973,0
352916,2025-06-14,F,49,74,41,79,0.00,9,14,5,16,974,0
353040,2025-06-14,F,45,76,30,86,0.00,5,8,8,14,973,0
353044,2025-06-14,F,42,63,50,89,0.00,9,14,10,16,967,0
353213,2025-06-14,F,45,66,39,73,0.00,11,17,13,16,979,0
353230,2025-06-14,F,50,78,27,71,0.00,9,14,12,16,987,0
353342,2025-06-14,F,40,69,28,79,0.00,5,8,17,14,983,0
353428,2025-06-14,F,42,78,16,62,0.00,11,17,28,19,983,0
353501,2025-06-14,F,39,73,20,70,0.00,3,14,32,16,971,0
353520,2025-06-14,F,52,81,11,46,0.00,15,26,17,16,964,0
353522,2025-06-14,F,49,76,17,49,0.00,13,21,23,16,916,0
353524,2025-06-14,F,44,69,20,55,0.00,12,19,8,0,935,0
353618,2025-06-14,F,57,88,14,43,0.00,10,18,4,0,898,0
360131,2025-06-14,F,65,75,69,93,0.40,7,13,69,13,54,0
360272,2025-06-14,F,60,68,70,87,0.28,10,17,71,12,86,0
360991,2025-06-14,F,64,76,66,93,0.46,3,11,74,11,83,0
361002,2025-06-14,F,59,72,66,93,0.40,5,13,84,13,331,0
361071,2025-06-14,F,61,72,68,90,0.72,5,14,72,13,68,0
380102,2025-06-14,F,70,85,63,93,0.16,2,5,76,13,638,0
384101,2025-06-14,F,76,87,70,100,0.06,7,10,58,13,541,0
391201,2025-06-14,F,57,76,58,100,0.00,11,21,34,16,915,0
392606,2025-06-14,F,57,76,47,86,0.00,6,13,44,11,952,0
400902,2025-06-14,F,68,82,69,97,0.16,2,8,78,12,269,0
402102,2025-06-14,F,72,85,67,96,0.23,2,8,70,11,774,0
407102,2025-06-14,F,69,83,65,96,0.35,3,10,72,11,353,0
408901,2025-06-14,F,73,85,67,93,0.35,6,11,65,11,801,0
412101,2025-06-14,F,73,83,72,100,0.34,5,13,48,12,852,0
415501,2025-06-14,F,75,90,63,100,0.08,8,16,45,11,554,0
416099,2025-06-14,F,79,88,70,90,0.31,11,16,48,12,920,0
416601,2025-06-14,F,76,91,56,96,0.06,9,15,38,16,829,0
417701,2025-06-14,F,70,91,36,81,0.00,13,21,18,12,951,0
417901,2025-06-14,F,73,88,56,96,0.12,9,18,38,11,822,0
417902,2025-06-14,F,74,89,58,96,0.06,6,15,26,12,799,0
417903,2025-06-14,F,74,88,59,96,0.06,10,17,56,0,643,0
418301,2025-06-14,F,79,88,68,90,0.30,10,14,44,0,887,0
418502,2025-06-14,F,80,89,72,91,0.12,10,18,39,12,689,0
418801,2025-06-14,F,61,86,43,100,0.01,9,16,8,12,966,0
419401,2025-06-14,F,70,87,52,87,0.00,13,18,31,10,931,0
420403,2025-06-14,F,64,90,11,26,0.00,13,19,6,0,1002,0
420703,2025-06-14,F,45,77,14,38,0.00,8,16,6,11,1029,0
420911,2025-06-14,F,66,93,7,18,0.00,16,25,13,17,979,0
421307,2025-06-14,F,56,83,11,24,0.00,17,24,24,16,1018,0
421702,2025-06-14,F,51,74,14,27,0.00,13,24,17,11,1028,0
421805,2025-06-14,F,59,90,9,27,0.00,17,26,31,17,990,0
422102,2025-06-14,F,65,93,7,19,0.00,16,32,17,17,1020,0
422203,2025-06-14,F,60,89,10,27,0.00,25,38,30,15,948,0
422604,2025-06-14,F,50,78,14,36,0.00,11,21,13,11,960,0
422606,2025-06-14,F,55,80,11,24,0.00,6,11,19,15,958,0
422609,2025-06-14,F,47,79,12,40,0.00,15,26,16,13,968,0
422711,2025-06-14,F,61,84,9,22,0.00,13,21,11,16,1023,0
422806,2025-06-14,F,74,94,9,18,0.00,19,30,26,17,1008,0
422903,2025-06-14,F,51,74,14,31,0.00,9,17,16,14,966,0
449905,2025-06-14,F,75,82,77,93,0.10,11,16,55,13,510,0
450131,2025-06-14,F,45,63,56,83,0.00,3,8,29,14,463,0
450321,2025-06-14,F,44,62,60,96,0.00,5,15,26,16,728,0
451209,2025-06-14,F,40,64,45,85,0.00,13,22,8,16,518,0
451809,2025-06-14,F,40,70,39,96,0.00,3,10,32,12,874,0
451917,2025-06-14,F,39,74,25,82,0.00,7,21,6,16,965,0
452001,2025-06-14,F,46,64,34,60,0.00,13,19,24,0,664,0
452919,2025-06-14,F,52,72,24,48,0.00,8,14,15,15,931,0
453803,2025-06-14,F,49,69,26,40,0.00,10,19,21,15,888,0
463802,2025-06-14,F,70,84,61,90,0.10,5,11,74,11,578,0
464302,2025-06-14,F,69,84,59,93,0.16,3,10,74,12,476,0
470202,2025-06-14,F,47,62,58,100,0.07,7,17,57,12,686,0
471901,2025-06-14,F,52,63,65,96,0.08,11,17,79,0,281,0
472801,2025-06-14,F,56,68,61,96,0.08,6,13,80,12,593,0
473402,2025-06-14,F,57,65,73,93,0.13,11,18,75,10,403,0
473901,2025-06-14,F,56,69,61,96,0.08,7,16,77,11,607,0
476002,2025-06-14,F,60,74,57,100,0.08,7,14,65,12,419,0
476201,2025-06-14,F,61,71,66,100,0.14,9,16,80,0,323,0
480101,2025-06-14,F,47,77,21,58,0.00,3,11,12,10,989,0
480403,2025-06-14,F,49,69,37,69,0.06,11,22,32,15,997,0
480605,2025-06-14,F,60,74,51,75,0.00,6,14,42,16,961,0
480707,2025-06-14,F,46,75,19,60,0.00,7,17,14,11,1001,0
481903,2025-06-14,F,53,76,14,38,0.00,17,26,22,11,1016,0
500218,2025-06-14,F,40,59,70,89,0.22,25,21,74,0,431,0
500219,2025-06-14,F,43,57,72,85,0.18,23,18,76,17,390,0
500414,2025-06-14,F,51,67,31,63,0.00,7,15,56,17,609,0
500418,2025-06-14,F,51,71,31,66,0.00,9,13,65,15,531,0
500423,2025-06-14,F,52,68,31,63,0.00,6,14,59,15,601,0
500726,2025-06-14,F,48,69,26,68,0.00,6,16,50,15,737,0
500742,2025-06-14,F,48,65,32,68,0.00,8,15,63,14,665,0
500751,2025-06-14,F,49,66,34,60,0.00,15,18,61,15,702,0
500758,2025-06-14,F,49,69,32,68,0.00,11,13,67,15,677,0
500760,2025-06-14,F,47,66,32,63,0.00,9,15,64,15,691,0
500902,2025-06-14,F,53,67,45,74,0.00,14,17,80,15,764,0
500939,2025-06-14,F,51,65,56,86,0.00,6,14,78,15,729,0
500966,2025-06-14,F,50,62,63,89,0.00,3,13,78,15,653,0
10402,2025-06-15,F,74,85,74,97,0.07,6,11,73,11,579,0
10702,2025-06-15,F,73,83,71,97,0.06,5,11,68,2,666,0
16703,2025-06-15,F,81,88,67,88,0.12,8,11,52,11,647,0
20114,2025-06-15,F,61,78,15,22,0.00,7,17,5,11,479,0
20211,2025-06-15,F,54,79,11,28,0.00,12,15,7,11,505,0
20224,2025-06-15,F,58,87,10,25,0.00,6,15,6,11,506,0
20401,2025-06-15,F,54,83,9,30,0.00,7,15,19,11,525,0
21008,2025-06-15,F,75,100,7,17,0.00,5,11,9,0,501,0
21503,2025-06-15,F,76,102,13,32,0.00,3,8,6,10,463,0
21504,2025-06-15,F,77,102,8,18,0.00,4,10,11,0,481,0
31404,2025-06-15,F,71,81,74,97,0.19,5,10,73,10,574,0
32101,2025-06-15,F,70,80,74,97,0.32,5,13,57,12,534,0
33001,2025-06-15,F,71,84,69,100,0.17,3,10,54,11,580,0
36502,2025-06-15,F,72,85,69,100,0.20,5,10,90,11,612,0
40203,2025-06-15,F,48,61,37,56,0.00,6,9,16,7,397,0
40242,2025-06-15,F,53,70,32,57,0.00,5,8,11,9,396,0
40244,2025-06-15,F,43,73,25,70,0.00,3,7,17,8,403,0
40247,2025-06-15,F,48,67,33,58,0.00,5,8,11,0,408,0
40302,2025-06-15,F,49,65,25,54,0.00,8,12,15,0,416,0
40313,2025-06-15,F,45,68,22,53,0.00,5,8,23,9,427,0
40402,2025-06-15,F,47,59,53,68,0.00,9,15,7,10,387,0
40404,2025-06-15,F,47,61,47,63,0.00,6,14,10,10,388,0
40423,2025-06-15,F,47,65,54,93,0.00,3,8,17,9,396,0
40501,2025-06-15,F,50,75,35,77,0.00,3,10,17,10,395,0
40518,2025-06-15,F,51,66,38,56,0.00,6,12,17,0,398,0
40632,2025-06-15,F,60,77,27,44,0.00,9,17,14,0,392,0
40703,2025-06-15,F,38,69,18,59,0.00,3,6,18,10,423,0
40725,2025-06-15,F,44,68,21,51,0.00,8,13,21,10,428,0
40728,2025-06-15,F,47,77,12,35,0.00,9,15,20,10,432,0
40731,2025-06-15,F,42,68,22,53,0.00,6,9,16,10,418,0
41001,2025-06-15,F,46,66,50,96,0.00,10,17,20,10,391,0
41101,2025-06-15,F,54,71,30,47,0.00,6,11,23,10,397,0
41201,2025-06-15,F,58,78,29,55,0.00,5,9,16,10,405,0
42108,2025-06-15,F,51,70,40,74,0.00,5,12,12,0,392,0
42202,2025-06-15,F,55,81,31,69,0.00,3,9,9,0,393,0
42308,2025-06-15,F,48,64,65,93,0.00,8,18,26,0,388,0
42310,2025-06-15,F,50,66,58,83,0.00,9,15,15,0,387,0
42601,2025-06-15,F,57,81,19,35,0.00,5,10,11,10,420,0
42603,2025-06-15,F,58,74,23,36,0.00,6,13,20,10,412,0
42612,2025-06-15,F,53,78,29,64,0.00,6,11,16,10,404,0
42616,2025-06-15,F,47,73,17,42,0.00,6,9,9,10,432,0
43008,2025-06-15,F,53,67,43,69,0.00,15,23,12,0,393,0
43010,2025-06-15,F,52,71,51,83,0.00,10,17,14,0,390,0
43211,2025-06-15,F,56,79,25,49,0.00,6,11,8,10,409,0
43212,2025-06-15,F,58,71,23,35,0.00,9,17,9,10,415,0
43407,2025-06-15,F,55,74,30,53,0.00,16,23,10,0,399,0
43702,2025-06-15,F,49,74,12,28,0.00,7,11,10,10,441,0
