"Sample Id","Date-Time (ex. 2024-01-26T00:00:00+00:00)","Site Name","SiteId","Fuel Type","Category","Sub-Category","Method","Sample Avg Value","Sample Status"
"358926","2025-05-14T20:00Z","Friend Mountain","476","Manzanita, Greenleaf","Shrub","","",104.1,"Submitted"
"358504","2025-05-15T19:00Z","Cary Reservoir","190","Manzanita, Greenleaf","Shrub","New","",91.0,"Submitted"
"360673","2025-05-27T07:00Z","Cottage RAWS","283","Manzanita, Greenleaf","Shrub","Old","Gravimetric",77.19,"Submitted"
"361809","2025-05-28T20:00Z","Left Fork Trailhead - KTR","1537","Manzanita, Greenleaf","Shrub","","Gravimetric",91.485,"Submitted"
"358328","2025-05-14T19:00Z","Daves Hollow","358","Manzanita, Greenleaf","Shrub","","",94.822,"Submitted"
"361746","2025-06-02T22:00Z","Blatchley","101","Manzanita, Greenleaf","Shrub","","",107.015,"Submitted"
"357971","2025-05-12T21:00Z","Tyler Foote","1281","Manzanita, Greenleaf","Shrub","","",262.65,"Submitted"
"359541","2025-05-22T19:00Z","TNF Tonto Basin","1256","Manzanita, Greenleaf","Shrub","","",75.0,"Submitted"
"357973","2025-05-12T20:00Z","TahoeDonner","1225","Manzanita, Greenleaf","Shrub","","",108.15,"Submitted"
"358815","2025-05-15T20:00Z","Weed Mill Site","1315","Manzanita, Greenleaf","Shrub","","",83.765,"Submitted"
"360532","2025-05-19T18:00Z","Juanita","628","Manzanita, Greenleaf","Shrub","","",104.233,"Submitted"
"361282","2025-06-02T20:00Z","HWY 3 & Rush CK","597","Manzanita, Greenleaf","Shrub","","",126.933,"Submitted"
"358549","2025-05-15T07:00Z","Mount Shasta","803","Manzanita, Greenleaf","Shrub","","",86.57,"Submitted"
"360952","2025-05-29T07:00Z","Bald Mountain Lookout","55","Manzanita, Greenleaf","Shrub","New","Gravimetric",143.767,"Submitted"
"358807","2025-05-15T19:00Z","McCloud","756","Manzanita, Greenleaf","Shrub","","",89.705,"Submitted"
"358364","2025-05-14T20:00Z","HWY 3 & Rush CK","597","Manzanita, Greenleaf","Shrub","","",98.99,"Submitted"
"358379","2025-05-12T18:00Z","Blackrock","97","Manzanita, Greenleaf","Shrub","","",89.0,"Submitted"
"361298","2025-06-02T23:00Z","Greenhorn Yreka","523","Manzanita, Greenleaf","Shrub","","",137.29,"Submitted"
"361297","2025-06-02T21:00Z","Weed Mill Site","1315","Manzanita, Greenleaf","Shrub","","",129.305,"Submitted"
"358820","2025-05-15T22:00Z","Greenhorn Yreka","523","Manzanita, Greenleaf","Shrub","","",95.75,"Submitted"
"361296","2025-06-02T19:00Z","McCloud","756","Manzanita, Greenleaf","Shrub","","",97.96,"Submitted"
"362089","2025-06-05T19:00Z","TNF Tonto Basin","1256","Manzanita, Greenleaf","Shrub","","",66.0,"Submitted"
"359927","2025-05-20T22:00Z","CNF Middle March","233","Manzanita, Pointleaf","Shrub","Lower","Gravimetric",63.32,"Submitted"
"362270","2025-05-15T17:00Z","PNF Iron Springs","934","Manzanita, Pointleaf","Shrub","","",78.25,"Submitted"
"361275","2025-05-28T07:00Z","PNF Cherry","933","Manzanita, Pointleaf","Shrub","","",82.15,"Submitted"
"360052","2025-05-19T07:00Z","CNF Reddington Pass","238","Manzanita, Pointleaf","Shrub","","",67.7267,"Submitted"
"360048","2025-05-25T07:00Z","CNF Oracle","236","Manzanita, Pointleaf","Shrub","","",62.22,"Submitted"
"359858","2025-05-19T21:00Z","CNF Cave Creek","227","Manzanita, Pointleaf","Shrub","Lower","Gravimetric",66.1633,"Submitted"
"362263","2025-05-29T17:00Z","PNF White Spar","935","Manzanita, Pointleaf","Shrub","","",80.68,"Submitted"
"358736","2025-05-13T19:00Z","ASF Fill Tank","38","Manzanita, Pointleaf","Shrub","","",84.0175,"Submitted"
"362264","2025-06-07T17:00Z","PNF White Spar","935","Manzanita, Pointleaf","Shrub","","",115.35,"Submitted"
"361670","2025-06-03T21:00Z","PNF Cherry","933","Manzanita, Pointleaf","Shrub","","",90.36,"Submitted"
"362271","2025-05-29T17:00Z","PNF Iron Springs","934","Manzanita, Pointleaf","Shrub","","",136.7,"Submitted"
"361274","2025-05-21T21:00Z","PNF Cherry","933","Manzanita, Pointleaf","Shrub","","",80.22,"Submitted"
"359635","2025-05-22T20:00Z","CNF Noon Creek","235","Manzanita, Pointleaf","Shrub","Middle","Gravimetric",52.29,"Submitted"
"361674","2025-06-04T21:00Z","COF Thompson Lane","259","Manzanita, Pointleaf","Shrub","","",80.35,"Submitted"
"362272","2025-06-07T17:00Z","PNF Iron Springs","934","Manzanita, Pointleaf","Shrub","","",147.16,"Submitted"
"360995","2025-05-31T19:00Z","TNF Payson RD","1255","Manzanita, Pointleaf","Shrub","","",72.3933,"Submitted"
"360344","2025-05-21T21:00Z","COF Thompson Lane","259","Manzanita, Pointleaf","Shrub","","",80.22,"Submitted"
"362262","2025-05-15T17:00Z","PNF White Spar","935","Manzanita, Pointleaf","Shrub","","",78.74,"Submitted"
"360343","2025-05-14T21:00Z","COF Thompson Lane","259","Manzanita, Pointleaf","Shrub","","",78.14,"Submitted"
"360993","2025-05-30T19:00Z","CNF Noon Creek","235","Manzanita, Pointleaf","Shrub","Middle","Gravimetric",44.0133,"Submitted"
"360345","2025-05-27T21:00Z","COF Thompson Lane","259","Manzanita, Pointleaf","Shrub","","",91.02,"Submitted"
"361273","2025-05-13T21:00Z","PNF Cherry","933","Manzanita, Pointleaf","Shrub","","",82.67,"Submitted"
"361676","2025-06-02T21:00Z","N. Yuba 25 Road","8","Manzanita, Whiteleaf","Shrub","","Gravimetric",123.897,"Submitted"
"358220","2025-05-13T21:00Z","Midpines","2200","Manzanita, Whiteleaf","Shrub","","",122.2,"Submitted"
"359390","2025-05-15T20:00Z","Ponderosa Basin Manzanita, Whiteleaf New","945","Manzanita, Whiteleaf","Shrub","New","Gravimetric",220.7,"Submitted"
"361549","2025-05-20T07:00Z","Quartz Hill","961","Manzanita, Whiteleaf","Shrub","","",136.0,"Submitted"
"358464","2025-05-14T20:00Z","Summit2 - Spring Gap","1199","Manzanita, Whiteleaf","Shrub","","Gravimetric",94.0783,"Submitted"
"360458","2025-05-27T18:00Z","Summit2 - Spring Gap","1199","Manzanita, Whiteleaf","Shrub","","Gravimetric",108.435,"Submitted"
"359349","2025-05-15T20:00Z","Ponderosa Basin Manzanita, Whiteleaf Old","946","Manzanita, Whiteleaf","Shrub","Old","Gravimetric",87.5,"Submitted"
"361555","2025-05-20T07:00Z","Station 14","1171","Manzanita, Whiteleaf","Shrub","","",100.0,"Submitted"
"358854","2025-05-15T17:00Z","Quartz Hill","959","Manzanita, Whiteleaf","Shrub","","",154.773,"Submitted"
"359674","2025-05-20T05:00Z","SCE-Big Creek","1054","Manzanita, Whiteleaf","Shrub","","",136.1,"Submitted"
"361545","2025-05-20T07:00Z","Lance Gulch","1314","Manzanita, Whiteleaf","Shrub","","",127.0,"Submitted"
"361546","2025-06-02T07:00Z","Lance Gulch","1314","Manzanita, Whiteleaf","Shrub","","",120.0,"Submitted"
"361790","2025-06-03T20:00Z","Ponderosa Basin Manzanita, Whiteleaf Old","946","Manzanita, Whiteleaf","Shrub","Old","Gravimetric",102.6,"Submitted"
"361550","2025-06-02T07:00Z","Quartz Hill","961","Manzanita, Whiteleaf","Shrub","","",114.0,"Submitted"
"357969","2025-05-12T20:00Z","Reader Ranch","975","Manzanita, Whiteleaf","Shrub","","",189.94,"Submitted"
"359675","2025-05-20T05:00Z","SCE-Tollhouse","1067","Manzanita, Whiteleaf","Shrub","","",172.8,"Submitted"
"358933","2025-05-15T20:00Z","Lakeshore","685","Manzanita, Whiteleaf","Shrub","","",243.0,"Submitted"
"361556","2025-06-02T07:00Z","Station 14","1171","Manzanita, Whiteleaf","Shrub","","",140.0,"Submitted"
"361337","2025-06-02T18:00Z","Groveland - Coal Pit","524","Manzanita, Whiteleaf","Shrub","New","",139.36,"Submitted"
"361338","2025-06-02T18:00Z","Groveland - Coal Pit","524","Manzanita, Whiteleaf","Shrub","Old","",88.62,"Submitted"
"359211","2025-05-15T21:00Z","S. Yuba White Cloud","1405","Manzanita, Whiteleaf","Shrub","","Gravimetric",131.923,"Submitted"
"358902","2025-05-14T20:00Z","N. Yuba 25 Road","8","Manzanita, Whiteleaf","Shrub","","Gravimetric",92.43,"Submitted"
"359019","2025-05-19T18:00Z","Groveland - Coal Pit","524","Manzanita, Whiteleaf","Shrub","Old","",86.89,"Submitted"
"359018","2025-05-19T18:00Z","Groveland - Coal Pit","524","Manzanita, Whiteleaf","Shrub","New","",187.017,"Submitted"
"361655","2025-06-03T23:00Z","Quincy RD","962","Manzanita, Whiteleaf","Shrub","","",154.96,"Submitted"
"361713","2025-06-02T19:00Z","Smith Ridge","1117","Maple, Mountain","Tree","","",266.8,"Submitted"
"361715","2025-06-02T19:00Z","Aquarius","34","Maple, Mountain","Tree","","",258.71,"Submitted"
"359656","2025-05-22T19:00Z","Desert Mountain","378","Maple, Rocky Mountain","Tree","","Gravimetric",243.0,"Submitted"
"362170","2025-06-05T22:00Z","Pass Creek Pass","893","Menziesia","Shrub","","Gravimetric",267.86,"Submitted"
"361782","2025-05-27T22:00Z","Denali-DVC","373","Moss, Dead","Dead","","",227.46,"Submitted"
"361785","2025-05-27T22:00Z","Denali-DVC","373","Moss, Live","Forb","","",306.453,"Submitted"
"361703","2025-06-02T21:00Z","Sand Dunes","1038","Needle and Thread","Grass","","",132.073,"Submitted"
"360709","2025-05-27T20:00Z","Deer Creek #3","1451","Ninebark, Pacific","Shrub","","",254.05,"Submitted"
"361578","2025-06-02T19:00Z","Humbug","592","Ninebark, Pacific","Shrub","","Gravimetric",213.38,"Submitted"
"361914","2025-06-05T18:00Z","Fog Mountain #1","457","Ninebark, Pacific","Shrub","","",197.0,"Submitted"
"361893","2025-06-04T19:00Z","Emmett North Zone","422","Ninebark, Pacific","Shrub","","Gravimetric",222.0,"Submitted"
"362151","2025-06-04T20:00Z","Deer Creek #3","1451","Ninebark, Pacific","Shrub","","",213.56,"Submitted"
"361758","2025-06-03T07:00Z","CNF Alamo Canyon","225","Oak, Arizona White","Tree","","Gravimetric",79.3067,"Submitted"
"361755","2025-06-03T07:00Z","CNF Gardner Canyon","230","Oak, Arizona White","Tree","","",79.8067,"Submitted"
"361740","2025-06-02T07:00Z","CNF Mt. Hopkins","234","Oak, Arizona White","Tree","","",71.7233,"Submitted"
"359922","2025-05-20T22:00Z","CNF Middle March","233","Oak, Arizona White","Tree","Lower","Gravimetric",79.3,"Submitted"
"361751","2025-06-02T07:00Z","CNF Bog Springs","226","Oak, Arizona White","Tree","","",76.4933,"Submitted"
"360460","2025-05-27T15:00Z","JBMDL-Lakehurst","623","Oak, Bear","Tree","","",116.1,"Submitted"
"361760","2025-06-04T15:00Z","Fort Dix","465","Oak, Bear","Tree","","",120.8,"Submitted"
"359099","2025-05-20T15:00Z","Fort Dix","465","Oak, Bear","Tree","","",178.32,"Submitted"
"360053","2025-05-19T07:00Z","CNF Reddington Pass","238","Oak, Blue","Tree","","",72.8833,"Submitted"
"361600","2025-05-27T18:00Z","Bearlodge","71","Oak, Bur","Tree","","",244.0,"Submitted"
"357968","2025-05-12T20:00Z","Reader Ranch","975","Oak, California Live","Tree","","",135.69,"Submitted"
"359857","2025-05-19T21:00Z","CNF Cave Creek","227","Oak, Emory","Tree","Lower","Gravimetric",69.2033,"Submitted"
"360047","2025-05-25T07:00Z","CNF Oracle","236","Oak, Emory","Tree","","",82.3567,"Submitted"
"362274","2025-05-15T17:00Z","PNF Iron Springs","934","Oak, Emory","Tree","","",99.35,"Submitted"
"359636","2025-05-22T20:00Z","CNF Noon Creek","235","Oak, Emory","Tree","Middle","Gravimetric",79.11,"Submitted"
"362275","2025-05-29T17:00Z","PNF Iron Springs","934","Oak, Emory","Tree","","",143.69,"Submitted"
"362276","2025-06-07T17:00Z","PNF Iron Springs","934","Oak, Emory","Tree","","",114.73,"Submitted"
"360054","2025-05-19T07:00Z","CNF Reddington Pass","238","Oak, Emory","Tree","","",78.9133,"Submitted"
"359864","2025-05-21T21:00Z","CNF Rucker","239","Oak, Emory","Tree","Middle","Gravimetric",83.95,"Submitted"
"360992","2025-05-30T19:00Z","CNF Noon Creek","235","Oak, Emory","Tree","Middle","Gravimetric",53.92,"Submitted"
"361196","2025-05-29T06:00Z","D02_Kerr_Gulch","317","Oak, Gambel","Tree","","",215.0,"Submitted"
"360406","2025-05-26T18:00Z","SNF La Cueva","1128","Oak, Gambel","Tree","","",250.0,"Submitted"
"361541","2025-05-19T06:00Z","Cheyenne Canyon","205","Oak, Gambel","Tree","","",208.0,"Submitted"
"361698","2025-06-02T16:00Z","Lost Creek","729","Oak, Gambel","Tree","","",245.006,"Submitted"
"358587","2025-05-15T14:00Z","D02_Kerr_Gulch","317","Oak, Gambel","Tree","","",217.0,"Submitted"
"359214","2025-05-20T18:00Z","SNF Cordovas","1123","Oak, Gambel","Tree","","",102.96,"Submitted"
"358226","2025-05-13T06:00Z","Spear Hunter","1158","Oak, Gambel","Tree","","",190.0,"Submitted"
"359187","2025-05-16T18:00Z","Blanco","100","Oak, Gambel","Tree","","",222.0,"Submitted"
"361464","2025-06-02T16:00Z","Blackrock","97","Oak, Gambel","Tree","","",171.0,"Submitted"
"360595","2025-05-28T20:00Z","Emerald Mnt.","420","Oak, Gambel","Tree","","",240.237,"Submitted"
"360418","2025-05-26T18:00Z","Hartman","1446","Oak, Gambel","Tree","","",261.54,"Submitted"
"361844","2025-06-04T06:00Z","Stave Spring","1970","Oak, Gambel","Tree","","Gravimetric",187.685,"Submitted"
"361346","2025-05-29T22:00Z","CIF Gallinas","209","Oak, Gambel","Tree","","",138.0,"Submitted"
"361333","2025-05-28T18:00Z","SNF Cordovas","1123","Oak, Gambel","Tree","","",197.62,"Submitted"
"358302","2025-05-13T06:00Z","Fire Pit Pullout","1966","Oak, Gambel","Tree","","Gravimetric",238.145,"Submitted"
"361295","2025-05-29T18:00Z","Blanco","100","Oak, Gambel","Tree","","",186.0,"Submitted"
"360496","2025-05-28T22:00Z","CIF Red Canyon","211","Oak, Gambel","Tree","","",191.0,"Submitted"
"359429","2025-05-21T06:00Z","East Mesa","1969","Oak, Gambel","Tree","","Gravimetric",191.835,"Submitted"
"358988","2025-05-15T06:00Z","Kannah Creek","634","Oak, Gambel","Tree","","",259.0,"Submitted"
"362278","2025-06-02T06:00Z","Rocky Pitch","1008","Oak, Gambel","Tree","","",233.0,"Submitted"
"361531","2025-05-19T06:00Z","D9 Mt. Herman","352","Oak, Gambel","Tree","","",153.0,"Submitted"
"361818","2025-05-28T20:00Z","Fire Pit Pullout","1966","Oak, Gambel","Tree","","Gravimetric",153.21,"Submitted"
"360553","2025-05-28T06:00Z","New Harmony","838","Oak, Gambel","Tree","","",115.2,"Submitted"
"359798","2025-05-20T22:00Z","CIF Sulphur-Cienega","212","Oak, Gambel","Tree","","",227.27,"Submitted"
"360455","2025-05-27T20:00Z","CIF David Canyon","208","Oak, Gambel","Tree","","",225.0,"Submitted"
"361821","2025-05-28T20:00Z","Ponderosa Pullout","1967","Oak, Gambel","Tree","","Gravimetric",208.49,"Submitted"
"360699","2025-05-29T18:00Z","Cottonwood","284","Oak, Gambel","Tree","Lower","",257.026,"Submitted"
"361743","2025-06-03T20:00Z","CIF Sulphur-Cienega","212","Oak, Gambel","Tree","","",136.36,"Submitted"
"362283","2025-06-02T20:00Z","Kannah Creek","634","Oak, Gambel","Tree","","",140.0,"Submitted"
"358805","2025-05-13T18:00Z","SNF Cordovas","1123","Oak, Gambel","Tree","","",82.59,"Submitted"
"359964","2025-05-23T18:00Z","Blanco","100","Oak, Gambel","Tree","","",232.0,"Submitted"
"358380","2025-05-12T18:00Z","Blackrock","97","Oak, Gambel","Tree","","",234.0,"Submitted"
"361060","2025-05-28T15:00Z","Hardscrabble","540","Oak, Gambel","Tree","","",199.075,"Submitted"
"361839","2025-06-04T06:00Z","East Mesa","1969","Oak, Gambel","Tree","","Gravimetric",142.98,"Submitted"
"361586","2025-06-02T18:00Z","SNF La Cueva","1128","Oak, Gambel","Tree","","",244.44,"Submitted"
"360507","2025-05-27T06:00Z","Black Cedar","92","Oak, Gambel","Tree","","",215.0,"Submitted"
"361957","2025-06-01T16:00Z","Stevens Gulch","1178","Oak, Gambel","Tree","","",138.987,"Submitted"
"362115","2025-06-03T18:00Z","Grass Mesa","515","Oak, Gambel","Tree","","",230.0,"Submitted"
"362052","2025-06-02T18:00Z","Spear Hunter","1158","Oak, Gambel","Tree","","",125.0,"Submitted"
"362048","2025-06-02T18:00Z","Demaree","372","Oak, Gambel","Tree","","",127.0,"Submitted"
"361952","2025-06-04T16:00Z","Davewood","359","Oak, Gambel","Tree","","",206.88,"Submitted"
"361926","2025-06-04T18:00Z","Sanborn","1035","Oak, Gambel","Tree","","",188.197,"Submitted"
"362182","2025-06-03T21:00Z","CIF Red Canyon","211","Oak, Gambel","Tree","","",136.0,"Submitted"
"361239","2025-06-02T18:00Z","Blue Ridge","112","Oak, Huckleberry","Shrub","","",70.8967,"Submitted"
"358825","2025-05-15T20:00Z","Blue Ridge","112","Oak, Huckleberry","Shrub","","",62.73,"Submitted"
"358856","2025-05-15T17:00Z","Quartz Hill","959","Oak, Interior Live","Tree","","",67.4267,"Submitted"
"361243","2025-06-02T15:00Z","Quartz Hill","959","Oak, Interior Live","Tree","","",176.65,"Submitted"
"361864","2025-06-04T16:00Z","GNF Bar Six","2099","Oak, Live","Tree","","Gravimetric",71.0,"Submitted"
"361872","2025-06-04T19:00Z","GNF Signal Peak","2098","Oak, Live","Tree","","Gravimetric",100.0,"Submitted"
"360840","2025-05-22T18:00Z","GNF Pueblo Park","2197","Oak, Live","Tree","","Gravimetric",83.0,"Submitted"
"362131","2025-06-05T19:00Z","GNF Pueblo Park","2197","Oak, Live","Tree","","Gravimetric",69.0,"Submitted"
"360050","2025-05-20T07:00Z","CNF Scout Camp","240","Oak, Silverleaf","Tree","","",58.5367,"Submitted"
"362268","2025-06-07T17:00Z","PNF White Spar","935","Oak, Sonoran Scrub","Tree","","",179.55,"Submitted"
"360351","2025-05-21T21:00Z","COF Thompson Lane","259","Oak, Sonoran Scrub","Tree","","",97.78,"Submitted"
"362266","2025-05-15T17:00Z","PNF White Spar","935","Oak, Sonoran Scrub","Tree","","",77.61,"Submitted"
"358442","2025-05-15T16:00Z","PHD Yarnell","909","Oak, Sonoran Scrub","Tree","New","Gravimetric",94.0,"Submitted"
"360996","2025-05-31T19:00Z","TNF Payson RD","1255","Oak, Sonoran Scrub","Tree","","",84.0433,"Submitted"
"362267","2025-05-29T17:00Z","PNF White Spar","935","Oak, Sonoran Scrub","Tree","","",144.92,"Submitted"
"359543","2025-05-22T19:00Z","TNF Tonto Basin","1256","Oak, Sonoran Scrub","Tree","","",74.0,"Submitted"
"361280","2025-05-21T21:00Z","PNF Cherry","933","Oak, Sonoran Scrub","Tree","","",120.92,"Submitted"
"358609","2025-05-16T16:00Z","PHD Poland Junction","908","Oak, Sonoran Scrub","Tree","","",77.55,"Submitted"
"359826","2025-05-21T17:00Z","TNF - Ashdale","1999","Oak, Sonoran Scrub","Tree","","Gravimetric",81.0433,"Submitted"
"358469","2025-05-15T23:00Z","CRD Hualapai Mtns","298","Oak, Sonoran Scrub","Tree","","",101.0,"Submitted"
"361279","2025-05-13T21:00Z","PNF Cherry","933","Oak, Sonoran Scrub","Tree","","",96.82,"Submitted"
"361675","2025-06-04T21:00Z","COF Thompson Lane","259","Oak, Sonoran Scrub","Tree","","",82.25,"Submitted"
"361281","2025-05-28T21:00Z","PNF Cherry","933","Oak, Sonoran Scrub","Tree","","",85.73,"Submitted"
"361671","2025-06-03T21:00Z","PNF Cherry","933","Oak, Sonoran Scrub","Tree","","",101.64,"Submitted"
"360353","2025-05-27T21:00Z","COF Thompson Lane","259","Oak, Sonoran Scrub","Tree","","",91.59,"Submitted"
"360349","2025-05-14T21:00Z","COF Thompson Lane","259","Oak, Sonoran Scrub","Tree","","",86.59,"Submitted"
"362091","2025-06-05T19:00Z","TNF Tonto Basin","1256","Oak, Sonoran Scrub","Tree","","",75.0,"Submitted"
"360046","2025-05-25T07:00Z","CNF Oracle","236","Oak, White","Tree","","",67.6833,"Submitted"
"361799","2025-06-04T19:00Z","Gold Hill","506","Oceanspray","Shrub","","",177.78,"Submitted"
"362090","2025-05-14T19:00Z","Blewett","102","Oceanspray","Shrub","","",96.0,"Submitted"
"362092","2025-05-28T19:00Z","Blewett","102","Oceanspray","Shrub","","",85.0,"Submitted"
"358937","2025-05-15T20:00Z","Sugarloaf (SHF)","1193","Pine, California Foothill","Tree","","",124.0,"Submitted"
"361800","2025-06-04T07:00Z","Gold Hill","506","Pinegrass","Grass","","",216.67,"Submitted"
"361483","2025-06-01T18:00Z","Burro Hill","155","Pinegrass","Grass","","",254.0,"Submitted"
"361214","2025-05-28T19:00Z","Fifth Creek Pass","1498","Pinegrass","Grass","","",309.36,"Submitted"
"361489","2025-06-01T18:00Z","Cache Creek","167","Pinegrass","Grass","","",295.0,"Submitted"
"360951","2025-05-29T16:00Z","Lost Lake","1481","Pinegrass","Grass","New","Gravimetric",268.81,"Submitted"
"359906","2025-05-22T17:00Z","Wraith Falls","1348","Pinegrass","Grass","","",151.0,"Submitted"
"361094","2025-05-30T19:00Z","Sullivan Pond","1195","Pinegrass","Grass","","",135.19,"Submitted"
"360609","2025-05-27T21:00Z","Big Horn","82","Pine, Interior Ponderosa","Tree","","",81.2733,"Submitted"
"359925","2025-05-21T19:00Z","Laughlin","2461","Pine, Interior Ponderosa","Tree","","",84.0433,"Submitted"
"358239","2025-05-13T04:00Z","Hagaman Rd.","786","Pine, Jack","Tree","","",89.15,"Submitted"
"358241","2025-05-13T04:00Z","Valley & Howard","785","Pine, Jack","Tree","","",95.39,"Submitted"
"358243","2025-05-13T04:00Z","Fowler","1438","Pine, Jack","Tree","Old","",89.82,"Submitted"
