stationId,stationName,observationTime,NFDRType,fuelModelType,oneHR_TL_FuelMoisture,tenHR_TL_FuelMoisture,hundredHR_TL_FuelMoisture,thousandHR_TL_FuelMoisture,kbdi,gsi,woodyLFI_fuelMoisture,herbaceousLFI_fuelMoisture,ignitionComponent,energyReleaseComponent,spreadComponent,burningIndex
500966,BENTALIT,2025-06-13,F,W,9.55,9.88,13.22,17.20,12,0.91,181.86,221.49,2.36,1.04,0.70,2.60
500966,BENTALIT,2025-06-13,F,X,9.55,9.88,13.22,17.20,12,0.91,181.86,221.49,4.14,23.19,3.59,23.01
500966,BENTALIT,2025-06-13,F,Y,9.55,9.88,13.22,17.20,12,0.91,181.86,221.49,12.13,28.44,1.48,16.81
500966,BENTALIT,2025-06-13,F,Z,9.55,9.88,13.22,17.20,12,0.91,181.86,221.49,10.04,61.89,3.86,37.33
16703,BONSECOUR,2025-06-14,F,V,18.71,27.05,32.27,31.21,189,0.94,88.98,88.98,0.00,0.00,0.00,0.00
16703,BONSECOUR,2025-06-14,F,W,18.71,27.05,32.27,31.21,189,0.94,88.98,88.98,0.00,0.00,0.00,0.00
16703,BONSECOUR,2025-06-14,F,X,18.71,27.05,32.27,31.21,189,0.94,88.98,88.98,0.74,4.31,8.28,14.82
16703,BONSECOUR,2025-06-14,F,Y,18.71,27.05,32.27,31.21,189,0.94,88.98,88.98,1.28,0.00,1.10,0.00
16703,BONSECOUR,2025-06-14,F,Z,18.71,27.05,32.27,31.21,189,0.94,88.98,88.98,1.17,0.00,3.75,0.00
21008,BLACK HILLS,2025-06-14,F,V,2.13,3.06,4.64,6.83,407,0.45,60.00,30.00,93.27,11.27,123.50,84.08
21008,BLACK HILLS,2025-06-14,F,W,2.13,3.06,4.64,6.83,407,0.45,60.00,30.00,81.67,17.13,47.72,65.80
21008,BLACK HILLS,2025-06-14,F,X,2.13,3.06,4.64,6.83,407,0.45,60.00,30.00,93.27,116.22,123.15,245.59
21008,BLACK HILLS,2025-06-14,F,Y,2.13,3.06,4.64,6.83,407,0.45,60.00,30.00,93.27,85.45,5.88,52.59
21008,BLACK HILLS,2025-06-14,F,Z,2.13,3.06,4.64,6.83,407,0.45,60.00,30.00,93.27,172.92,24.85,141.20
21503,AHAKHAV PRESERVE,2025-06-14,F,V,2.64,3.82,5.94,7.86,330,0.05,60.00,30.00,83.61,10.48,97.47,72.55
21503,AHAKHAV PRESERVE,2025-06-14,F,W,2.64,3.82,5.94,7.86,330,0.05,60.00,30.00,64.39,13.28,33.18,49.11
21503,AHAKHAV PRESERVE,2025-06-14,F,X,2.64,3.82,5.94,7.86,330,0.05,60.00,30.00,83.65,101.44,93.94,202.79
21503,AHAKHAV PRESERVE,2025-06-14,F,Y,2.64,3.82,5.94,7.86,330,0.05,60.00,30.00,83.25,69.58,4.47,42.07
21503,AHAKHAV PRESERVE,2025-06-14,F,Z,2.64,3.82,5.94,7.86,330,0.05,60.00,30.00,83.88,134.49,17.26,105.84
21504,BELMONT,2025-06-14,F,V,1.98,3.12,4.57,6.37,745,0.00,60.00,30.00,73.58,11.52,63.83,62.68
21504,BELMONT,2025-06-14,F,W,1.98,3.12,4.57,6.37,745,0.00,60.00,30.00,57.54,14.29,22.41,42.77
21504,BELMONT,2025-06-14,F,X,1.98,3.12,4.57,6.37,745,0.00,60.00,30.00,74.73,105.59,63.40,173.14
21504,BELMONT,2025-06-14,F,Y,1.98,3.12,4.57,6.37,745,0.00,60.00,30.00,82.88,78.30,3.75,41.06
21504,BELMONT,2025-06-14,F,Z,1.98,3.12,4.57,6.37,745,0.00,60.00,30.00,77.49,148.01,12.46,95.57
33001,BOONEVILLE,2025-06-14,F,V,35.00,35.00,33.09,25.21,63,0.95,190.30,234.75,0.00,0.00,0.00,0.00
33001,BOONEVILLE,2025-06-14,F,W,35.00,35.00,33.09,25.21,63,0.95,190.30,234.75,0.00,0.00,0.00,0.00
33001,BOONEVILLE,2025-06-14,F,X,35.00,35.00,33.09,25.21,63,0.95,190.30,234.75,0.00,0.00,0.00,0.00
33001,BOONEVILLE,2025-06-14,F,Y,35.00,35.00,33.09,25.21,63,0.95,190.30,234.75,0.00,0.00,0.00,0.00
33001,BOONEVILLE,2025-06-14,F,Z,35.00,35.00,33.09,25.21,63,0.95,190.30,234.75,0.00,0.00,0.00,0.00
41001,BOONVILLE,2025-06-14,F,V,8.90,9.97,13.48,14.34,497,0.91,175.11,210.88,2.85,0.23,1.24,1.69
41001,BOONVILLE,2025-06-14,F,W,8.90,9.97,13.48,14.34,497,0.91,175.11,210.88,8.62,2.43,6.50,10.26
41001,BOONVILLE,2025-06-14,F,X,8.90,9.97,13.48,14.34,497,0.91,175.11,210.88,12.43,33.23,22.67,62.46
41001,BOONVILLE,2025-06-14,F,Y,8.90,9.97,13.48,14.34,497,0.91,175.11,210.88,26.23,40.57,4.86,34.05
41001,BOONVILLE,2025-06-14,F,Z,8.90,9.97,13.48,14.34,497,0.91,175.11,210.88,26.62,85.90,20.87,93.54
41101,ALDER SPRINGS,2025-06-14,F,V,6.86,6.69,8.71,9.60,288,0.00,60.00,30.00,29.98,5.32,67.21,44.60
41101,ALDER SPRINGS,2025-06-14,F,W,6.86,6.69,8.71,9.60,288,0.00,60.00,30.00,24.86,8.09,26.54,35.20
41101,ALDER SPRINGS,2025-06-14,F,X,6.86,6.69,8.71,9.60,288,0.00,60.00,30.00,32.69,78.21,76.93,164.02
41101,ALDER SPRINGS,2025-06-14,F,Y,6.86,6.69,8.71,9.60,288,0.00,60.00,30.00,29.38,55.26,2.99,31.43
41101,ALDER SPRINGS,2025-06-14,F,Z,6.86,6.69,8.71,9.60,288,0.00,60.00,30.00,29.58,101.65,11.51,77.18
41201,BANGOR,2025-06-14,F,V,4.82,6.69,9.29,11.07,510,0.74,128.53,137.69,21.51,3.23,15.22,18.06
41201,BANGOR,2025-06-14,F,W,4.82,6.69,9.29,11.07,510,0.74,128.53,137.69,25.66,8.42,12.44,25.58
41201,BANGOR,2025-06-14,F,X,4.82,6.69,9.29,11.07,510,0.74,128.53,137.69,34.33,73.23,37.36,114.72
41201,BANGOR,2025-06-14,F,Y,4.82,6.69,9.29,11.07,510,0.74,128.53,137.69,51.45,60.08,4.03,37.57
41201,BANGOR,2025-06-14,F,Z,4.82,6.69,9.29,11.07,510,0.74,128.53,137.69,47.58,127.94,13.11,91.43
42108,ATLAS PEAK,2025-06-14,F,V,8.44,8.41,10.60,12.05,448,0.00,60.00,30.00,22.12,3.94,62.42,37.88
42108,ATLAS PEAK,2025-06-14,F,W,8.44,8.41,10.60,12.05,448,0.00,60.00,30.00,18.49,6.26,25.04,30.79
42108,ATLAS PEAK,2025-06-14,F,X,8.44,8.41,10.60,12.05,448,0.00,60.00,30.00,24.42,69.71,73.23,152.84
42108,ATLAS PEAK,2025-06-14,F,Y,8.44,8.41,10.60,12.05,448,0.00,60.00,30.00,21.47,44.37,2.72,27.30
42108,ATLAS PEAK,2025-06-14,F,Z,8.44,8.41,10.60,12.05,448,0.00,60.00,30.00,21.61,83.93,10.48,68.08
42202,BROOKS,2025-06-14,F,V,5.74,6.95,9.35,10.09,476,0.00,60.00,30.00,33.57,6.45,50.74,42.76
42202,BROOKS,2025-06-14,F,W,5.74,6.95,9.35,10.09,476,0.00,60.00,30.00,28.28,8.96,20.68,32.77
42202,BROOKS,2025-06-14,F,X,5.74,6.95,9.35,10.09,476,0.00,60.00,30.00,37.38,82.44,60.60,150.26
42202,BROOKS,2025-06-14,F,Y,5.74,6.95,9.35,10.09,476,0.00,60.00,30.00,36.01,53.75,2.70,29.63
42202,BROOKS,2025-06-14,F,Z,5.74,6.95,9.35,10.09,476,0.00,60.00,30.00,34.66,101.11,9.51,70.41
42308,BARNABY,2025-06-14,F,V,12.70,11.93,15.00,17.10,286,0.00,60.00,30.00,7.03,1.19,39.74,17.73
42308,BARNABY,2025-06-14,F,W,12.70,11.93,15.00,17.10,286,0.00,60.00,30.00,4.29,1.07,8.49,8.32
42308,BARNABY,2025-06-14,F,X,12.70,11.93,15.00,17.10,286,0.00,60.00,30.00,9.81,49.10,74.52,131.13
42308,BARNABY,2025-06-14,F,Y,12.70,11.93,15.00,17.10,286,0.00,60.00,30.00,8.14,25.75,2.47,20.31
42308,BARNABY,2025-06-14,F,Z,12.70,11.93,15.00,17.10,286,0.00,60.00,30.00,8.34,51.76,9.84,52.95
42310,BIG ROCK,2025-06-14,F,V,10.82,10.36,13.58,16.28,38,1.00,199.98,249.97,0.62,0.02,0.13,0.19
42310,BIG ROCK,2025-06-14,F,W,10.82,10.36,13.58,16.28,38,1.00,199.98,249.97,3.18,0.76,1.99,3.65
42310,BIG ROCK,2025-06-14,F,X,10.82,10.36,13.58,16.28,38,1.00,199.98,249.97,6.49,20.24,13.93,40.32
42310,BIG ROCK,2025-06-14,F,Y,10.82,10.36,13.58,16.28,38,1.00,199.98,249.97,15.64,29.85,3.89,26.82
42310,BIG ROCK,2025-06-14,F,Z,10.82,10.36,13.58,16.28,38,1.00,199.98,249.97,16.06,61.20,15.59,70.66
45102,BIG PINE FLAT,2025-06-14,F,V,4.06,5.94,8.15,11.30,262,0.90,79.75,79.75,12.84,0.64,4.39,4.84
45102,BIG PINE FLAT,2025-06-14,F,W,4.06,5.94,8.15,11.30,262,0.90,79.75,79.75,41.09,7.05,25.82,32.97
45102,BIG PINE FLAT,2025-06-14,F,X,4.06,5.94,8.15,11.30,262,0.90,79.75,79.75,58.02,75.53,86.36,171.08
45102,BIG PINE FLAT,2025-06-14,F,Y,4.06,5.94,8.15,11.30,262,0.90,79.75,79.75,63.67,56.66,5.69,42.85
45102,BIG PINE FLAT,2025-06-14,F,Z,4.06,5.94,8.15,11.30,262,0.90,79.75,79.75,63.67,119.42,22.26,113.03
45125,BURNS CANYON,2025-06-14,F,V,3.36,4.28,6.02,8.12,103,0.75,130.71,141.12,50.32,4.00,51.97,35.03
45125,BURNS CANYON,2025-06-14,F,W,3.36,4.28,6.02,8.12,103,0.75,130.71,141.12,47.50,7.09,26.59,33.39
45125,BURNS CANYON,2025-06-14,F,X,3.36,4.28,6.02,8.12,103,0.75,130.71,141.12,68.15,68.03,91.82,167.45
45125,BURNS CANYON,2025-06-14,F,Y,3.36,4.28,6.02,8.12,103,0.75,130.71,141.12,72.53,67.87,8.92,57.24
45125,BURNS CANYON,2025-06-14,F,Z,3.36,4.28,6.02,8.12,103,0.75,130.71,141.12,72.53,130.37,32.75,140.56
45134,APPLE VALLEY 2,2025-06-14,F,V,3.04,4.66,6.76,8.49,204,0.56,78.10,58.44,79.27,8.12,150.85,79.28
45134,APPLE VALLEY 2,2025-06-14,F,W,3.04,4.66,6.76,8.49,204,0.56,78.10,58.44,70.50,12.41,49.04,57.16
45134,APPLE VALLEY 2,2025-06-14,F,X,3.04,4.66,6.76,8.49,204,0.56,78.10,58.44,79.27,95.54,136.05,234.38
45134,APPLE VALLEY 2,2025-06-14,F,Y,3.04,4.66,6.76,8.49,204,0.56,78.10,58.44,79.27,68.15,6.62,49.98
45134,APPLE VALLEY 2,2025-06-14,F,Z,3.04,4.66,6.76,8.49,204,0.56,78.10,58.44,79.27,134.51,29.90,136.50
45401,BIG PINES,2025-06-14,F,V,4.85,5.27,7.22,9.62,196,0.87,162.54,191.14,9.80,0.86,3.39,4.92
45401,BIG PINES,2025-06-14,F,W,4.85,5.27,7.22,9.62,196,0.87,162.54,191.14,13.87,4.15,3.90,10.82
45401,BIG PINES,2025-06-14,F,X,4.85,5.27,7.22,9.62,196,0.87,162.54,191.14,29.81,48.89,30.21,86.40
45401,BIG PINES,2025-06-14,F,Y,4.85,5.27,7.22,9.62,196,0.87,162.54,191.14,55.31,61.65,7.82,51.58
45401,BIG PINES,2025-06-14,F,Z,4.85,5.27,7.22,9.62,196,0.87,162.54,191.14,52.60,122.09,17.18,101.42
45438,ACTON,2025-06-14,F,V,4.55,6.05,8.54,10.83,651,0.00,60.00,30.00,59.87,7.83,103.97,65.70
45438,ACTON,2025-06-14,F,W,4.55,6.05,8.54,10.83,651,0.00,60.00,30.00,47.47,10.33,37.51,46.68
45438,ACTON,2025-06-14,F,X,4.55,6.05,8.54,10.83,651,0.00,60.00,30.00,61.02,88.77,107.77,204.04
45438,ACTON,2025-06-14,F,Y,4.55,6.05,8.54,10.83,651,0.00,60.00,30.00,56.61,53.72,4.30,36.76
45438,ACTON,2025-06-14,F,Z,4.55,6.05,8.54,10.83,651,0.00,60.00,30.00,58.96,107.05,17.74,96.81
45442,BEVERLY HILLS,2025-06-14,F,V,8.56,8.84,13.24,15.13,324,0.00,60.00,30.00,18.89,3.85,44.18,31.97
45442,BEVERLY HILLS,2025-06-14,F,W,8.56,8.84,13.24,15.13,324,0.00,60.00,30.00,16.20,6.09,18.65,26.44
45442,BEVERLY HILLS,2025-06-14,F,X,8.56,8.84,13.24,15.13,324,0.00,60.00,30.00,21.52,68.92,55.19,133.28
45442,BEVERLY HILLS,2025-06-14,F,Y,8.56,8.84,13.24,15.13,324,0.00,60.00,30.00,19.85,34.07,2.26,22.04
45442,BEVERLY HILLS,2025-06-14,F,Z,8.56,8.84,13.24,15.13,324,0.00,60.00,30.00,19.10,71.18,7.95,55.09
45509,ALISO LAGUNA,2025-06-14,F,V,14.53,12.48,16.35,18.42,159,1.00,200.00,250.00,0.14,0.00,0.03,0.04
45509,ALISO LAGUNA,2025-06-14,F,W,14.53,12.48,16.35,18.42,159,1.00,200.00,250.00,0.44,0.25,0.19,0.74
45509,ALISO LAGUNA,2025-06-14,F,X,14.53,12.48,16.35,18.42,159,1.00,200.00,250.00,2.49,15.16,9.96,29.84
45509,ALISO LAGUNA,2025-06-14,F,Y,14.53,12.48,16.35,18.42,159,1.00,200.00,250.00,6.64,21.53,3.40,21.43
45509,ALISO LAGUNA,2025-06-14,F,Z,14.53,12.48,16.35,18.42,159,1.00,200.00,250.00,5.92,45.25,10.25,49.87
45601,BANNING,2025-06-14,F,V,5.15,6.03,8.80,11.16,159,0.21,60.00,30.00,54.95,7.12,139.89,72.06
45601,BANNING,2025-06-14,F,W,5.15,6.03,8.80,11.16,159,0.21,60.00,30.00,49.11,9.93,49.52,51.80
45601,BANNING,2025-06-14,F,X,5.15,6.03,8.80,11.16,159,0.21,60.00,30.00,54.95,86.81,141.38,228.21
45601,BANNING,2025-06-14,F,Y,5.15,6.03,8.80,11.16,159,0.21,60.00,30.00,54.95,52.17,5.12,39.20
45601,BANNING,2025-06-14,F,Z,5.15,6.03,8.80,11.16,159,0.21,60.00,30.00,54.95,104.57,22.63,106.77
45616,ANZA,2025-06-14,F,V,4.04,5.78,8.50,11.17,192,0.89,166.90,201.45,10.37,0.76,2.65,4.17
45616,ANZA,2025-06-14,F,W,4.04,5.78,8.50,11.17,192,0.89,166.90,201.45,14.44,4.02,2.95,9.39
45616,ANZA,2025-06-14,F,X,4.04,5.78,8.50,11.17,192,0.89,166.90,201.45,30.70,48.57,22.35,74.99
45616,ANZA,2025-06-14,F,Y,4.04,5.78,8.50,11.17,192,0.89,166.90,201.45,60.63,55.16,4.19,36.77
45616,ANZA,2025-06-14,F,Z,4.04,5.78,8.50,11.17,192,0.89,166.90,201.45,56.19,114.30,13.68,88.58
45617,BEAUMONT,2025-06-14,F,V,5.19,6.24,9.35,11.83,235,0.00,60.00,30.00,48.33,7.07,85.74,56.97
45617,BEAUMONT,2025-06-14,F,W,5.19,6.24,9.35,11.83,235,0.00,60.00,30.00,39.10,9.80,32.21,42.02
45617,BEAUMONT,2025-06-14,F,X,5.19,6.24,9.35,11.83,235,0.00,60.00,30.00,51.30,86.25,93.00,187.14
45617,BEAUMONT,2025-06-14,F,Y,5.19,6.24,9.35,11.83,235,0.00,60.00,30.00,46.69,49.41,3.70,32.88
45617,BEAUMONT,2025-06-14,F,Z,5.19,6.24,9.35,11.83,235,0.00,60.00,30.00,47.89,100.54,14.81,86.07
45735,BELL CANYON,2025-06-14,F,V,9.22,10.10,14.57,16.23,122,0.99,196.38,244.69,1.48,0.04,0.34,0.43
45735,BELL CANYON,2025-06-14,F,W,9.22,10.10,14.57,16.23,122,0.99,196.38,244.69,5.29,1.12,2.48,4.65
45735,BELL CANYON,2025-06-14,F,X,9.22,10.10,14.57,16.23,122,0.99,196.38,244.69,9.37,23.73,13.06,41.74
45735,BELL CANYON,2025-06-14,F,Y,9.22,10.10,14.57,16.23,122,0.99,196.38,244.69,25.35,29.93,4.59,28.73
45735,BELL CANYON,2025-06-14,F,Z,9.22,10.10,14.57,16.23,122,0.99,196.38,244.69,23.45,63.70,14.93,69.66
45744,ALPINE,2025-06-14,F,V,6.83,7.09,10.00,12.05,108,0.93,181.31,220.63,4.49,0.27,1.29,1.85
45744,ALPINE,2025-06-14,F,W,6.83,7.09,10.00,12.05,108,0.93,181.31,220.63,9.06,2.20,3.03,7.21
45744,ALPINE,2025-06-14,F,X,6.83,7.09,10.00,12.05,108,0.93,181.31,220.63,15.38,32.01,14.65,50.95
45744,ALPINE,2025-06-14,F,Y,6.83,7.09,10.00,12.05,108,0.93,181.31,220.63,31.83,46.70,3.02,29.24
45744,ALPINE,2025-06-14,F,Z,6.83,7.09,10.00,12.05,108,0.93,181.31,220.63,37.15,92.61,15.61,85.35
53806,BLACK CANYON,2025-06-14,F,V,3.78,5.88,9.11,13.32,30,0.91,181.25,220.54,7.13,0.49,1.26,2.41
53806,BLACK CANYON,2025-06-14,F,W,3.78,5.88,9.11,13.32,30,0.91,181.25,220.54,12.68,3.32,2.29,7.65
53806,BLACK CANYON,2025-06-14,F,X,3.78,5.88,9.11,13.32,30,0.91,181.25,220.54,22.11,40.45,11.66,51.11
53806,BLACK CANYON,2025-06-14,F,Y,3.78,5.88,9.11,13.32,30,0.91,181.25,220.54,56.03,47.00,3.60,31.89
53806,BLACK CANYON,2025-06-14,F,Z,3.78,5.88,9.11,13.32,30,0.91,181.25,220.54,55.31,103.13,13.33,83.60
53905,BEAR CREEK,2025-06-14,F,V,5.21,7.50,11.10,14.68,20,0.95,185.50,227.22,4.14,0.25,0.71,1.35
53905,BEAR CREEK,2025-06-14,F,W,5.21,7.50,11.10,14.68,20,0.95,185.50,227.22,11.20,2.36,2.99,7.38
53905,BEAR CREEK,2025-06-14,F,X,5.21,7.50,11.10,14.68,20,0.95,185.50,227.22,19.74,34.16,15.60,53.98
53905,BEAR CREEK,2025-06-14,F,Y,5.21,7.50,11.10,14.68,20,0.95,185.50,227.22,49.79,39.76,4.77,33.51
53905,BEAR CREEK,2025-06-14,F,Z,5.21,7.50,11.10,14.68,20,0.95,185.50,227.22,49.73,87.31,18.08,88.90
90201,ARMUCHEE,2025-06-14,F,V,20.36,28.12,27.65,20.48,262,0.99,197.58,246.20,0.00,0.00,0.00,0.00
90201,ARMUCHEE,2025-06-14,F,W,20.36,28.12,27.65,20.48,262,0.99,197.58,246.20,0.00,0.00,0.00,0.00
90201,ARMUCHEE,2025-06-14,F,X,20.36,28.12,27.65,20.48,262,0.99,197.58,246.20,0.19,2.39,2.40,6.74
90201,ARMUCHEE,2025-06-14,F,Y,20.36,28.12,27.65,20.48,262,0.99,197.58,246.20,0.55,5.72,0.96,6.58
90201,ARMUCHEE,2025-06-14,F,Z,20.36,28.12,27.65,20.48,262,0.99,197.58,246.20,0.43,4.07,2.21,8.28
90701,BRASSTOWN,2025-06-14,F,V,21.30,30.94,24.85,19.11,137,1.00,200.00,250.00,0.00,0.00,0.00,0.00
90701,BRASSTOWN,2025-06-14,F,W,21.30,30.94,24.85,19.11,137,1.00,200.00,250.00,0.00,0.00,0.00,0.00
90701,BRASSTOWN,2025-06-14,F,X,21.30,30.94,24.85,19.11,137,1.00,200.00,250.00,0.08,0.33,1.30,2.04
90701,BRASSTOWN,2025-06-14,F,Y,21.30,30.94,24.85,19.11,137,1.00,200.00,250.00,0.23,7.18,0.52,5.52
90701,BRASSTOWN,2025-06-14,F,Z,21.30,30.94,24.85,19.11,137,1.00,200.00,250.00,0.18,3.31,1.22,5.71
94301,BRENDER,2025-06-14,F,V,14.08,19.51,25.71,23.64,180,0.99,198.00,246.86,0.17,0.01,0.03,0.05
94301,BRENDER,2025-06-14,F,W,14.08,19.51,25.71,23.64,180,0.99,198.00,246.86,0.36,0.00,0.07,0.00
94301,BRENDER,2025-06-14,F,X,14.08,19.51,25.71,23.64,180,0.99,198.00,246.86,1.41,11.37,1.85,12.21
94301,BRENDER,2025-06-14,F,Y,14.08,19.51,25.71,23.64,180,0.99,198.00,246.86,4.86,5.62,1.05,6.82
94301,BRENDER,2025-06-14,F,Z,14.08,19.51,25.71,23.64,180,0.99,198.00,246.86,3.62,16.91,2.22,15.95
95501,AMERICUS/PLAINS,2025-06-14,F,V,14.29,21.46,26.98,27.47,126,1.00,199.65,249.45,0.13,0.00,0.02,0.03
95501,AMERICUS/PLAINS,2025-06-14,F,W,14.29,21.46,26.98,27.47,126,1.00,199.65,249.45,0.28,0.00,0.05,0.00
95501,AMERICUS/PLAINS,2025-06-14,F,X,14.29,21.46,26.98,27.47,126,1.00,199.65,249.45,1.67,10.28,2.94,14.43
95501,AMERICUS/PLAINS,2025-06-14,F,Y,14.29,21.46,26.98,27.47,126,1.00,199.65,249.45,4.93,0.00,1.23,0.00
95501,AMERICUS/PLAINS,2025-06-14,F,Z,14.29,21.46,26.98,27.47,126,1.00,199.65,249.45,4.09,8.94,3.21,14.10
98401,ADEL,2025-06-14,F,V,14.09,21.31,27.11,28.02,517,0.37,74.47,52.73,2.23,0.45,4.80,4.29
98401,ADEL,2025-06-14,F,W,14.09,21.31,27.11,28.02,517,0.37,74.47,52.73,1.22,0.00,0.82,0.00
98401,ADEL,2025-06-14,F,X,14.09,21.31,27.11,28.02,517,0.37,74.47,52.73,4.62,28.42,19.82,55.45
98401,ADEL,2025-06-14,F,Y,14.09,21.31,27.11,28.02,517,0.37,74.47,52.73,5.24,0.00,1.23,0.00
98401,ADEL,2025-06-14,F,Z,14.09,21.31,27.11,28.02,517,0.37,74.47,52.73,4.34,8.31,3.19,13.60
103207,BRACE FLAT,2025-06-14,F,V,3.43,6.01,8.68,9.48,294,0.21,60.00,30.00,71.06,9.31,145.13,81.80
103207,BRACE FLAT,2025-06-14,F,W,3.43,6.01,8.68,9.48,294,0.21,60.00,30.00,61.88,11.42,48.76,54.54
103207,BRACE FLAT,2025-06-14,F,X,3.43,6.01,8.68,9.48,294,0.21,60.00,30.00,71.06,93.79,138.49,233.48
103207,BRACE FLAT,2025-06-14,F,Y,3.43,6.01,8.68,9.48,294,0.21,60.00,30.00,71.06,58.83,5.50,42.81
103207,BRACE FLAT,2025-06-14,F,Z,3.43,6.01,8.68,9.48,294,0.21,60.00,30.00,71.06,113.77,23.85,113.52
103704,BULL CANYON,2025-06-14,F,V,4.99,7.01,11.23,10.24,205,0.12,60.00,30.00,48.86,7.30,87.61,58.80
103704,BULL CANYON,2025-06-14,F,W,4.99,7.01,11.23,10.24,205,0.12,60.00,30.00,39.35,9.78,32.62,42.69
103704,BULL CANYON,2025-06-14,F,X,4.99,7.01,11.23,10.24,205,0.12,60.00,30.00,51.62,86.27,94.17,189.26
103704,BULL CANYON,2025-06-14,F,Y,4.99,7.01,11.23,10.24,205,0.12,60.00,30.00,47.24,52.39,3.79,34.33
103704,BULL CANYON,2025-06-14,F,Z,4.99,7.01,11.23,10.24,205,0.12,60.00,30.00,48.47,99.95,15.17,87.43
119701,BEAN RIDGE,2025-06-14,F,V,35.00,34.99,23.97,19.15,93,0.99,198.28,247.30,0.00,0.00,0.00,0.00
119701,BEAN RIDGE,2025-06-14,F,W,35.00,34.99,23.97,19.15,93,0.99,198.28,247.30,0.00,0.00,0.00,0.00
119701,BEAN RIDGE,2025-06-14,F,X,35.00,34.99,23.97,19.15,93,0.99,198.28,247.30,0.00,0.00,0.00,0.00
119701,BEAN RIDGE,2025-06-14,F,Y,35.00,34.99,23.97,19.15,93,0.99,198.28,247.30,0.00,2.09,0.00,0.00
119701,BEAN RIDGE,2025-06-14,F,Z,35.00,34.99,23.97,19.15,93,0.99,198.28,247.30,0.00,0.00,0.00,0.00
127301,BIG OAKS,2025-06-14,F,V,35.00,31.95,16.57,18.78,56,0.99,197.17,245.55,0.00,0.00,0.00,0.00
127301,BIG OAKS,2025-06-14,F,W,35.00,31.95,16.57,18.78,56,0.99,197.17,245.55,0.00,0.00,0.00,0.00
127301,BIG OAKS,2025-06-14,F,X,35.00,31.95,16.57,18.78,56,0.99,197.17,245.55,0.00,0.00,0.00,0.00
127301,BIG OAKS,2025-06-14,F,Y,35.00,31.95,16.57,18.78,56,0.99,197.17,245.55,0.00,6.91,0.00,0.00
127301,BIG OAKS,2025-06-14,F,Z,35.00,31.95,16.57,18.78,56,0.99,197.17,245.55,0.00,0.00,0.00,0.00
168541,BIG BRANCH NWR,2025-06-14,F,V,19.41,27.06,30.85,30.51,419,0.97,191.96,237.37,0.00,0.00,0.00,0.00
168541,BIG BRANCH NWR,2025-06-14,F,W,19.41,27.06,30.85,30.51,419,0.97,191.96,237.37,0.00,0.00,0.00,0.00
168541,BIG BRANCH NWR,2025-06-14,F,X,19.41,27.06,30.85,30.51,419,0.97,191.96,237.37,0.31,4.21,2.30,8.55
168541,BIG BRANCH NWR,2025-06-14,F,Y,19.41,27.06,30.85,30.51,419,0.97,191.96,237.37,0.85,0.00,0.83,0.00
168541,BIG BRANCH NWR,2025-06-14,F,Z,19.41,27.06,30.85,30.51,419,0.97,191.96,237.37,0.69,0.00,2.06,0.00
180303,ANTIETAM NB,2025-06-14,F,V,15.29,15.32,16.40,20.43,57,1.00,199.48,249.19,0.00,0.00,0.00,0.00
180303,ANTIETAM NB,2025-06-14,F,W,15.29,15.32,16.40,20.43,57,1.00,199.48,249.19,0.00,0.00,0.00,0.00
180303,ANTIETAM NB,2025-06-14,F,X,15.29,15.32,16.40,20.43,57,1.00,199.48,249.19,1.58,9.81,5.09,17.32
180303,ANTIETAM NB,2025-06-14,F,Y,15.29,15.32,16.40,20.43,57,1.00,199.48,249.19,3.95,15.67,1.54,12.20
180303,ANTIETAM NB,2025-06-14,F,Z,15.29,15.32,16.40,20.43,57,1.00,199.48,249.19,3.69,33.45,5.09,28.50
180335,ASSATEAGUE ISLAND,2025-06-14,F,V,18.26,19.63,17.75,21.09,160,1.00,200.00,250.00,0.00,0.00,0.00,0.00
180335,ASSATEAGUE ISLAND,2025-06-14,F,W,18.26,19.63,17.75,21.09,160,1.00,200.00,250.00,0.00,0.00,0.00,0.00
180335,ASSATEAGUE ISLAND,2025-06-14,F,X,18.26,19.63,17.75,21.09,160,1.00,200.00,250.00,0.99,6.56,13.02,23.04
180335,ASSATEAGUE ISLAND,2025-06-14,F,Y,18.26,19.63,17.75,21.09,160,1.00,200.00,250.00,2.06,11.68,2.63,14.53
180335,ASSATEAGUE ISLAND,2025-06-14,F,Z,18.26,19.63,17.75,21.09,160,1.00,200.00,250.00,2.24,22.09,11.87,38.86
202010,BEAR,2025-06-14,F,V,12.77,15.42,27.65,20.22,47,0.94,188.66,232.18,0.44,0.03,0.16,0.26
202010,BEAR,2025-06-14,F,W,12.77,15.42,27.65,20.22,47,0.94,188.66,232.18,1.24,0.19,0.70,1.16
202010,BEAR,2025-06-14,F,X,12.77,15.42,27.65,20.22,47,0.94,188.66,232.18,2.76,15.53,6.72,23.84
202010,BEAR,2025-06-14,F,Y,12.77,15.42,27.65,20.22,47,0.94,188.66,232.18,6.84,10.61,1.81,11.41
202010,BEAR,2025-06-14,F,Z,12.77,15.42,27.65,20.22,47,0.94,188.66,232.18,6.39,25.94,6.38,29.91
213501,BIG STONE NWR,2025-06-14,F,V,11.94,13.39,21.88,18.63,5,0.99,197.57,246.19,0.44,0.02,0.10,0.16
